open,high,low,close,volume,200_day_ma,100_day_ma,200_days_sma_for_mm,mayer_multiple,value,value_classification,0.1_quantile,0.9_quantile,signal
11604.5537109375,11800.064453125,11558.431640625,11754.0458984375,17572057837,8796.190014648437,9612.691748046875,8796.190014648437,1.3362655739431843,77,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11737.3251953125,11806.056640625,11548.7841796875,11675.7392578125,17489608833,8811.164331054688,9640.801474609376,8811.164331054688,1.3251074227116277,79,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11662.2568359375,12045.140625,11662.2568359375,11878.111328125,26114112569,8828.522309570313,9669.69662109375,8828.522309570313,1.3454246261856149,78,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11881.6474609375,11932.7109375,11195.708984375,11410.525390625,27039782640,8843.347763671874,9694.8271875,8843.347763671874,1.2902947724728173,84,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11404.5966796875,11748.396484375,11249.60546875,11584.9345703125,25064548486,8859.433198242188,9721.549990234374,8859.433198242188,1.3076383456010574,75,Greed,0.730544547694275,1.5859624113971147,hold
11588.4052734375,11796.396484375,11216.8720703125,11784.1376953125,27522199497,8875.369736328124,9749.3606640625,8875.369736328124,1.3277348488456073,75,Greed,0.730544547694275,1.5859624113971147,hold
11772.6591796875,12150.994140625,11685.455078125,11768.87109375,24237958589,8889.664995117188,9774.3617578125,8889.664995117188,1.3238824072914186,78,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11768.697265625,11963.203125,11768.697265625,11865.6982421875,23354924400,8902.200537109375,9793.5035546875,8902.200537109375,1.332894961501328,79,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11866.685546875,11934.9013671875,11737.1884765625,11892.8037109375,20583375490,8915.08140625,9814.004931640626,8915.08140625,1.3340095473048559,82,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11895.658203125,12359.056640625,11806.6962890625,12254.40234375,28227687027,8928.808452148438,9840.609990234376,8928.808452148438,1.3724566283871127,83,Extreme Greed,0.730544547694275,1.5859624113971147,hold
12251.8955078125,12335.70703125,11954.525390625,11991.2333984375,26043227672,8942.01197265625,9872.958017578125,8942.01197265625,1.3409994792117763,82,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11990.884765625,12028.923828125,11687.3330078125,11758.283203125,24502851117,8953.839013671875,9904.522890625,8953.839013671875,1.3132113705831585,80,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11761.5,11900.4111328125,11710.0634765625,11878.3720703125,20175242945,8966.509047851563,9935.2618359375,8966.509047851563,1.3247487965406826,75,Greed,0.730544547694275,1.5859624113971147,hold
11878.0263671875,11899.259765625,11564.9794921875,11592.4892578125,23762425999,8978.00388671875,9958.48685546875,8978.00388671875,1.2912100957052808,81,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11585.4775390625,11689.4072265625,11448.8056640625,11681.8251953125,20224191306,8990.508198242187,9977.967890625,8990.508198242187,1.2993509307512245,78,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11679.6962890625,11713.4296875,11559.9208984375,11664.84765625,18482062658,9000.765317382813,10001.33439453125,9000.765317382813,1.2959839796869443,76,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11663.689453125,11807.6318359375,11623.25,11774.595703125,20681511755,9010.989287109374,10025.31021484375,9010.989287109374,1.3066928977453218,78,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11773.5888671875,11778.2998046875,11189.8505859375,11366.134765625,26301509932,9018.840244140625,10042.264169921875,9018.840244140625,1.2602656725191876,75,Greed,0.730544547694275,1.5859624113971147,hold
11366.89453125,11530.052734375,11296.9931640625,11488.36328125,22466660958,9026.95646484375,10059.88205078125,9026.95646484375,1.2726729464124933,76,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11485.6083984375,11570.7861328125,11185.94140625,11323.3974609375,23240415076,9032.990083007813,10075.82564453125,9032.990083007813,1.2535602670746013,75,Greed,0.730544547694275,1.5859624113971147,hold
11325.2958984375,11545.615234375,11316.4228515625,11542.5,19807127588,9041.419526367188,10096.020830078125,9041.419526367188,1.2766247563603255,74,Greed,0.730544547694275,1.5859624113971147,hold
11541.0546875,11585.640625,11466.29296875,11506.865234375,17485597759,9047.912670898437,10120.271865234376,9047.912670898437,1.2717701477585541,79,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11508.7138671875,11715.2646484375,11492.3818359375,11711.505859375,19760127945,9054.839926757813,10145.56115234375,9054.839926757813,1.2933973382308521,75,Greed,0.730544547694275,1.5859624113971147,hold
11713.306640625,11768.876953125,11598.318359375,11680.8203125,22285928250,9062.17212890625,10170.276484375,9062.17212890625,1.288964736747922,75,Greed,0.730544547694275,1.5859624113971147,hold
11679.31640625,12067.0810546875,11601.12890625,11970.478515625,27311555343,9070.463940429687,10202.077587890624,9070.463940429687,1.319720644306749,75,Greed,0.730544547694275,1.5859624113971147,hold
11964.8232421875,11964.8232421875,11290.7939453125,11414.0341796875,28037405299,9078.086987304687,10227.148583984375,9078.086987304687,1.2573171193060315,83,Extreme Greed,0.730544547694275,1.5859624113971147,hold
11407.19140625,11443.0224609375,10182.46484375,10245.296875,31927261555,9079.641303710938,10241.251025390626,9079.641303710938,1.1283812358107856,79,Extreme Greed,0.730544547694275,1.5859624113971147,hold
10230.365234375,10663.919921875,10207.9404296875,10511.8134765625,29965130374,9083.749658203125,10254.558984375,9083.749658203125,1.1572108294584884,40,Fear,0.730544547694275,1.5859624113971147,hold
10512.5302734375,10581.5712890625,9946.67578125,10169.5673828125,44916565292,9083.887514648437,10260.9971484375,9083.887514648437,1.119517097323511,41,Fear,0.730544547694275,1.5859624113971147,hold
10167.216796875,10353.927734375,10056.8857421875,10280.3515625,37071460174,9087.122338867188,10269.409423828125,9087.122338867188,1.131309910787617,41,Fear,0.730544547694275,1.5859624113971147,hold
10280.998046875,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,9090.927778320312,10276.10091796875,9090.927778320312,1.1406496376851027,41,Fear,0.730544547694275,1.5859624113971147,hold
10369.306640625,10414.775390625,9945.1103515625,10131.5166015625,33430927462,9093.153154296875,10282.805498046875,9093.153154296875,1.1141917913012338,41,Fear,0.730544547694275,1.5859624113971147,hold
10134.1513671875,10350.54296875,10017.2509765625,10242.34765625,24128292755,9096.048984375,10283.5562890625,9096.048984375,1.12602160276886,38,Fear,0.730544547694275,1.5859624113971147,hold
10242.330078125,10503.912109375,10238.1357421875,10363.138671875,54406443211,9098.242099609375,10291.889638671875,9098.242099609375,1.1390264798866951,38,Fear,0.730544547694275,1.5859624113971147,hold
10369.0283203125,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,9101.99580078125,10299.331611328125,9101.99580078125,1.1427070794923637,41,Fear,0.730544547694275,1.5859624113971147,hold
10409.861328125,10578.837890625,10292.38671875,10442.1708984375,36750077324,9107.498129882813,10305.746953125,9107.498129882813,1.1465465871659597,41,Fear,0.730544547694275,1.5859624113971147,hold
10452.3994140625,10577.21484375,10224.330078125,10323.755859375,36506852789,9115.014296875,10312.3291796875,9115.014296875,1.132609946965679,38,Fear,0.730544547694275,1.5859624113971147,hold
10328.734375,10800.0107421875,10266.0087890625,10680.837890625,35453581940,9124.496015625,10322.60076171875,9124.496015625,1.1705674343366346,39,Fear,0.730544547694275,1.5859624113971147,hold
10677.7548828125,10938.6318359375,10656.4599609375,10796.951171875,32509451925,9135.11849609375,10332.981748046876,9135.11849609375,1.181916926035701,47,Neutral,0.730544547694275,1.5859624113971147,hold
10797.76171875,11100.1240234375,10704.884765625,10974.9052734375,30769986455,9146.995478515624,10345.015908203124,9146.995478515624,1.1998371814236983,43,Fear,0.730544547694275,1.5859624113971147,hold
10973.251953125,11037.4208984375,10774.6279296875,10948.990234375,38151810523,9158.928159179688,10356.54880859375,9158.928159179688,1.1954444935132713,48,Neutral,0.730544547694275,1.5859624113971147,hold
10951.8203125,11034.908203125,10829.6572265625,10944.5859375,26341903912,9169.302739257813,10367.293720703125,9169.302739257813,1.1936115808066212,49,Neutral,0.730544547694275,1.5859624113971147,hold
10933.7529296875,11134.0927734375,10909.6181640625,11094.3466796875,22764204008,9180.835541992188,10385.019375,9180.835541992188,1.208424508743579,48,Neutral,0.730544547694275,1.5859624113971147,hold
11095.8701171875,11095.8701171875,10814.4775390625,10938.271484375,24699523788,9191.750668945313,10399.59365234375,9191.750668945313,1.1900095942909303,52,Neutral,0.730544547694275,1.5859624113971147,hold
10934.92578125,10988.3046875,10380.2607421875,10462.259765625,28884999244,9198.668154296874,10409.4634765625,9198.668154296874,1.1373668002946575,48,Neutral,0.730544547694275,1.5859624113971147,hold
10459.6240234375,10568.0771484375,10382.7265625,10538.4599609375,23621787804,9205.747724609375,10420.9801953125,9205.747724609375,1.1447695805051703,39,Fear,0.730544547694275,1.5859624113971147,hold
10535.4921875,10537.828125,10197.865234375,10246.1865234375,23788661867,9212.42888671875,10428.9350390625,9212.42888671875,1.112213364079161,43,Fear,0.730544547694275,1.5859624113971147,hold
10248.7861328125,10771.056640625,10231.490234375,10760.06640625,47144380902,9225.688637695312,10441.155458984374,9225.688637695312,1.166315798073367,39,Fear,0.730544547694275,1.5859624113971147,hold
10761.109375,10777.6962890625,10578.9140625,10692.716796875,39348590957,9239.533999023437,10453.280078125,9239.533999023437,1.1572787976109136,46,Fear,0.730544547694275,1.5859624113971147,hold
10695.5751953125,10772.9990234375,10667.28125,10750.7236328125,46852525493,9253.738969726563,10466.66890625,9253.738969726563,1.1617707899459122,45,Fear,0.730544547694275,1.5859624113971147,hold
10746.892578125,10803.9765625,10622.921875,10775.26953125,53745972818,9268.058166503906,10481.541416015625,9268.058166503906,1.1626242884613491,47,Neutral,0.730544547694275,1.5859624113971147,hold
10776.61328125,10945.34765625,10703.8935546875,10709.65234375,47762394731,9296.752487792968,10495.31453125,9296.752487792968,1.1519777855560025,43,Fear,0.730544547694275,1.5859624113971147,hold
10709.650390625,10860.0009765625,10649.4951171875,10844.640625,46582396602,9323.157155761719,10510.724638671874,9323.157155761719,1.1631940172002788,45,Fear,0.730544547694275,1.5859624113971147,hold
10843.87109375,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,9351.07778076172,10522.082373046875,9351.07778076172,1.1532885795394396,49,Neutral,0.730544547694275,1.5859624113971147,hold
10795.2548828125,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,9377.213466796875,10531.9803125,9377.213466796875,1.1324741818066937,45,Fear,0.730544547694275,1.5859624113971147,hold
10619.8212890625,10657.837890625,10416.689453125,10575.974609375,48661453918,9405.020939941407,10544.603955078124,9405.020939941407,1.124503036932195,41,Fear,0.730544547694275,1.5859624113971147,hold
10575.1005859375,10598.9404296875,10511.1298828125,10549.3291015625,44660271563,9431.639438476563,10557.449111328126,9431.639438476563,1.1185042823548046,40,Fear,0.730544547694275,1.5859624113971147,hold
10550.4404296875,10686.0,10534.3916015625,10669.5830078125,71251776995,9458.795161132812,10572.51576171875,9458.795161132812,1.1280065617294412,42,Fear,0.730544547694275,1.5859624113971147,hold
10676.529296875,10793.5078125,10634.6005859375,10793.33984375,47537578009,9481.805895996094,10589.99525390625,9481.805895996094,1.1383211133132065,42,Fear,0.730544547694275,1.5859624113971147,hold
10796.306640625,10797.578125,10528.890625,10604.40625,42623695307,9503.834035644531,10604.60349609375,9503.834035644531,1.1158029706987438,47,Neutral,0.730544547694275,1.5859624113971147,hold
10603.35546875,10680.5078125,10562.5068359375,10668.96875,37799458436,9526.253547363282,10619.384638671874,9526.253547363282,1.1199543133043108,43,Fear,0.730544547694275,1.5859624113971147,hold
10669.37109375,10945.7373046875,10562.6064453125,10915.685546875,63314794397,9551.680700683593,10637.1615625,9551.680700683593,1.1428026008128378,46,Fear,0.730544547694275,1.5859624113971147,hold
10927.9130859375,11102.671875,10846.8505859375,11064.4580078125,22799117613,9574.921416015624,10655.522890625,9574.921416015624,1.155566456065674,48,Neutral,0.730544547694275,1.5859624113971147,hold
11059.142578125,11442.2109375,11056.9404296875,11296.361328125,22877978588,9597.729204101563,10677.25240234375,9597.729204101563,1.1769827099620118,53,Neutral,0.730544547694275,1.5859624113971147,hold
11296.08203125,11428.8134765625,11288.6279296875,11384.181640625,19968627060,9621.24479736328,10700.221181640625,9621.24479736328,1.183233758249749,55,Greed,0.730544547694275,1.5859624113971147,hold
11392.6357421875,11698.4677734375,11240.6865234375,11555.36328125,26163972642,9645.439411621093,10724.449931640625,9645.439411621093,1.1980131529650975,52,Neutral,0.730544547694275,1.5859624113971147,hold
11548.7197265625,11548.984375,11321.224609375,11425.8994140625,24241420251,9670.219916992188,10747.969501953125,9670.219916992188,1.1815552812801382,56,Greed,0.730544547694275,1.5859624113971147,hold
11429.0478515625,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,9696.156481933594,10768.50982421875,9696.156481933594,1.1787667471367214,53,Neutral,0.730544547694275,1.5859624113971147,hold
11426.6025390625,11569.9140625,11303.603515625,11495.349609375,24487233058,9724.02301513672,10790.940546875,9724.02301513672,1.1821598520983525,56,Greed,0.730544547694275,1.5859624113971147,hold
11502.828125,11540.0615234375,11223.0126953125,11322.123046875,25635480772,9748.484421386718,10809.878447265624,9748.484421386718,1.1614239257577263,52,Neutral,0.730544547694275,1.5859624113971147,hold
11322.123046875,11386.26171875,11285.345703125,11358.1015625,19130430174,9773.08170654297,10830.67978515625,9773.08170654297,1.16218219631745,56,Greed,0.730544547694275,1.5859624113971147,hold
11355.982421875,11483.359375,11347.578125,11483.359375,18283314340,9797.464621582032,10852.725302734376,9797.464621582032,1.1720745946562796,55,Greed,0.730544547694275,1.5859624113971147,hold
11495.0380859375,11799.0927734375,11408.2900390625,11742.037109375,23860769928,9822.206684570312,10877.74220703125,9822.206684570312,1.195458157872054,55,Greed,0.730544547694275,1.5859624113971147,hold
11745.974609375,11999.91796875,11681.48046875,11916.3349609375,30915821592,9848.121423339844,10904.140556640625,9848.121423339844,1.2100109704878366,56,Greed,0.730544547694275,1.5859624113971147,hold
11913.0771484375,13184.56640625,11900.9287109375,12823.689453125,43414712626,9877.902233886718,10939.94130859375,9877.902233886718,1.2982199205346037,61,Greed,0.730544547694275,1.5859624113971147,hold
12801.6357421875,13161.59375,12717.09375,12965.8916015625,34729759598,9908.776044921875,10977.1680859375,9908.776044921875,1.3085260523379534,73,Greed,0.730544547694275,1.5859624113971147,hold
12971.548828125,13015.9619140625,12752.6474609375,12931.5390625,28974975003,9937.074833984376,11014.555107421875,9937.074833984376,1.3013426263305055,74,Greed,0.730544547694275,1.5859624113971147,hold
12931.57421875,13145.06640625,12885.7470703125,13108.0625,24542317940,9966.73307373047,11054.31345703125,9966.73307373047,1.3151814544476164,73,Greed,0.730544547694275,1.5859624113971147,hold
13108.0634765625,13329.18359375,12910.0615234375,13031.173828125,24406920575,9995.218449707032,11093.11126953125,9995.218449707032,1.3037407730200188,76,Extreme Greed,0.730544547694275,1.5859624113971147,hold
13031.201171875,13225.2978515625,12822.3828125,13075.248046875,29461458313,10024.084243164063,11132.273349609375,10024.084243164063,1.304383296238924,75,Greed,0.730544547694275,1.5859624113971147,hold
13075.2421875,13759.6689453125,13060.837890625,13654.21875,33749878156,10058.02787109375,11176.95736328125,10058.02787109375,1.3575443342368854,61,Greed,0.730544547694275,1.5859624113971147,hold
13654.21484375,13837.6953125,12932.2509765625,13271.28515625,35867318895,10090.088881835938,11218.027900390625,10090.088881835938,1.3152793113785959,70,Greed,0.730544547694275,1.5859624113971147,hold
13271.298828125,13612.0478515625,12980.0595703125,13437.8828125,56499499598,10122.422836914062,11258.6578515625,10122.422836914062,1.3275362064006304,67,Greed,0.730544547694275,1.5859624113971147,hold
13437.8740234375,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,10155.93026123047,11298.869443359376,10155.93026123047,1.333853434643045,74,Greed,0.730544547694275,1.5859624113971147,hold
13546.5322265625,14028.2138671875,13457.5302734375,13780.9951171875,30306464719,10190.623098144531,11340.868671875,10190.623098144531,1.3523211470451388,73,Greed,0.730544547694275,1.5859624113971147,hold
13780.9951171875,13862.033203125,13628.3779296875,13737.109375,24453857900,10226.098095703124,11382.87083984375,10226.098095703124,1.343338314031249,72,Greed,0.730544547694275,1.5859624113971147,hold
13737.0322265625,13808.3232421875,13243.16015625,13550.4892578125,30771455468,10258.266520996094,11421.604599609374,10258.266520996094,1.3209336324103154,71,Greed,0.730544547694275,1.5859624113971147,hold
13550.451171875,13984.9814453125,13325.44140625,13950.30078125,29869951617,10292.537102050781,11462.0559375,10292.537102050781,1.3553801791465403,71,Greed,0.730544547694275,1.5859624113971147,hold
13950.48828125,14218.7666015625,13580.4716796875,14133.70703125,35116364962,10326.91731201172,11493.48427734375,10326.91731201172,1.368627888093035,74,Greed,0.730544547694275,1.5859624113971147,hold
14133.7333984375,15706.404296875,14102.0888671875,15579.8486328125,40856321439,10368.869431152343,11540.15453125,10368.869431152343,1.5025600173924685,72,Greed,0.730544547694275,1.5859624113971147,hold
15579.7294921875,15903.4375,15226.83984375,15565.880859375,39837841971,10412.28904296875,11584.808662109375,10412.28904296875,1.4949528192253159,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15565.880859375,15737.095703125,14423.203125,14833.75390625,35024953706,10452.056196289062,11622.0340625,10452.056196289062,1.4192187286092695,88,Extreme Greed,0.730544547694275,1.5859624113971147,hold
14833.75390625,15637.3203125,14744.1103515625,15479.5673828125,26632075029,10493.86799560547,11663.595068359375,10493.86799560547,1.4751059751556717,82,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15479.595703125,15785.13671875,14865.529296875,15332.3154296875,34149115566,10533.38094970703,11699.322294921874,10533.38094970703,1.4555929860406258,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15332.3505859375,15450.3291015625,15124.9599609375,15290.90234375,25574938143,10572.08095703125,11741.69517578125,10572.08095703125,1.4463474509793997,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15290.9091796875,15916.2607421875,15290.0068359375,15701.33984375,29772374934,10612.737976074219,11786.245087890626,10612.737976074219,1.4794805901311923,86,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15701.298828125,16305.00390625,15534.771484375,16276.34375,34175758344,10655.72035888672,11836.949599609376,10655.72035888672,1.5274747461278637,87,Extreme Greed,0.730544547694275,1.5859624113971147,hold
16276.4404296875,16463.177734375,15992.15234375,16317.80859375,31599492172,10698.331396484375,11882.6574609375,10698.331396484375,1.5252666971143056,89,Extreme Greed,0.730544547694275,1.5859624113971147,hold
16317.80859375,16317.80859375,15749.193359375,16068.138671875,27481710135,10739.636796875,11925.54111328125,10739.636796875,1.4961528937878492,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
16068.1396484375,16123.1103515625,15793.5341796875,15955.587890625,23653867583,10775.409545898438,11969.082265625,10775.409545898438,1.4807407386848095,86,Extreme Greed,0.730544547694275,1.5859624113971147,hold
15955.5771484375,16816.181640625,15880.7060546875,16716.111328125,31526766675,10815.697333984375,12018.702919921874,10815.697333984375,1.545541707754777,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
16685.69140625,17782.919921875,16564.544921875,17645.40625,39006849170,10859.600532226563,12078.39958984375,10859.600532226563,1.6248669734799288,86,Extreme Greed,0.730544547694275,1.5859624113971147,sell
17645.19140625,18393.94921875,17352.90625,17804.005859375,49064800278,10903.677578125,12137.65853515625,10903.677578125,1.6328441236279276,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
17803.861328125,18119.546875,17382.5546875,17817.08984375,36985055355,10948.27568359375,12201.7241796875,10948.27568359375,1.627387760288986,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
17817.083984375,18773.2265625,17765.794921875,18621.314453125,36992873940,10996.818984375,12272.087978515625,10996.818984375,1.6933364529854844,86,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18621.31640625,18936.62109375,18444.359375,18642.232421875,39650210707,11045.014794921875,12340.66892578125,11045.014794921875,1.6878413264277445,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18642.232421875,18688.96875,17671.384765625,18370.001953125,41280434226,11090.52099609375,12406.680234375,11090.52099609375,1.6563696114542494,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18370.017578125,18711.42578125,18000.796875,18364.12109375,42741112308,11132.584008789063,12471.664462890625,11132.584008789063,1.64958297905066,90,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18365.015625,19348.271484375,18128.65625,19107.46484375,51469565009,11178.908002929687,12543.81107421875,11178.908002929687,1.709242516240625,88,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19104.41015625,19390.96484375,18581.146484375,18732.12109375,43710357371,11224.599125976563,12608.58826171875,11224.599125976563,1.6688454423640957,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18729.83984375,18866.28515625,16351.03515625,17150.623046875,61396835737,11266.570087890625,12660.182158203124,11266.570087890625,1.522257698046772,93,Extreme Greed,0.730544547694275,1.5859624113971147,hold
17153.9140625,17445.0234375,16526.423828125,17108.40234375,38886494645,11309.103120117188,12713.683349609375,11309.103120117188,1.5127992168819058,86,Extreme Greed,0.730544547694275,1.5859624113971147,hold
17112.93359375,17853.939453125,16910.65234375,17717.4140625,32601040734,11353.667802734375,12772.07376953125,11353.667802734375,1.5605013613515277,87,Extreme Greed,0.730544547694275,1.5859624113971147,hold
17719.634765625,18283.62890625,17559.1171875,18177.484375,31133957704,11398.205288085937,12837.923720703126,11398.205288085937,1.5947672388389211,89,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18178.322265625,19749.263671875,18178.322265625,19625.8359375,47728480399,11447.665859375,12917.363828125,11447.665859375,1.714396295156321,88,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19633.76953125,19845.974609375,18321.921875,18802.998046875,49633658712,11495.03986328125,12988.74533203125,11495.03986328125,1.6357488334544756,95,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18801.744140625,19308.330078125,18347.71875,19201.091796875,37387697139,11544.16025390625,13063.01029296875,11544.16025390625,1.6632731506285041,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19205.92578125,19566.19140625,18925.78515625,19445.3984375,31930317405,11593.033549804688,13143.8029296875,11593.033549804688,1.6773347850638805,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19446.966796875,19511.404296875,18697.193359375,18699.765625,33872388058,11637.899501953125,13215.916953125,11637.899501953125,1.6067990294865255,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
18698.384765625,19160.44921875,18590.193359375,19154.23046875,27242455064,11685.025463867187,13294.225283203124,11685.025463867187,1.6392117011622551,93,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19154.1796875,19390.5,18897.89453125,19345.12109375,25293775714,11734.136162109375,13372.251494140624,11734.136162109375,1.648619108087156,95,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19343.12890625,19411.828125,18931.142578125,19191.630859375,26896357742,11784.6855078125,13449.099150390624,11784.6855078125,1.6285229543590418,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19191.529296875,19283.478515625,18269.9453125,18321.14453125,31692288756,11830.378344726563,13515.195537109375,11830.378344726563,1.5486524604191312,95,Extreme Greed,0.730544547694275,1.5859624113971147,hold
18320.884765625,18626.29296875,17935.546875,18553.916015625,34420373071,11877.101489257813,13583.926494140625,11877.101489257813,1.5621585815702592,86,Extreme Greed,0.730544547694275,1.5859624113971147,hold
18553.298828125,18553.298828125,17957.064453125,18264.9921875,25547132265,11924.474609375,13646.871630859376,11924.474609375,1.5317230138709925,94,Extreme Greed,0.730544547694275,1.5859624113971147,hold
18263.9296875,18268.453125,17619.533203125,18058.904296875,27919640985,11970.234458007813,13713.32033203125,11970.234458007813,1.5086508422392684,89,Extreme Greed,0.730544547694275,1.5859624113971147,hold
18051.3203125,18919.55078125,18046.041015625,18803.65625,21752580802,12020.077475585938,13798.90392578125,12020.077475585938,1.5643539975671734,90,Extreme Greed,0.730544547694275,1.5859624113971147,hold
18806.765625,19381.53515625,18734.33203125,19142.3828125,25450468637,12069.884301757813,13885.209619140625,12069.884301757813,1.5859624113971147,91,Extreme Greed,0.730544547694275,1.5859624113971147,hold
19144.4921875,19305.099609375,19012.708984375,19246.64453125,22473997681,12118.48876953125,13975.980390625,12118.48876953125,1.5882050061919124,95,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19246.919921875,19525.0078125,19079.841796875,19417.076171875,26741982541,12168.378530273438,14067.34763671875,12168.378530273438,1.5956995522096629,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
19418.818359375,21458.908203125,19298.31640625,21310.59765625,44409011479,12226.429448242188,14176.757978515625,12226.429448242188,1.7429943669542751,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
21308.3515625,23642.66015625,21234.67578125,22805.162109375,71378606374,12293.149965820312,14303.49443359375,12293.149965820312,1.8551113565507724,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
22806.796875,23238.6015625,22399.8125,23137.9609375,40387896275,12358.003427734375,14432.45056640625,12358.003427734375,1.8723057549549444,95,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23132.865234375,24085.85546875,22826.47265625,23869.83203125,38487546580,12429.703569335938,14567.5175,12429.703569335938,1.9203862665025129,93,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23861.765625,24209.66015625,23147.7109375,23477.294921875,37844228422,12498.806455078126,14698.281298828126,12498.806455078126,1.8783629465945075,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23474.455078125,24059.982421875,22159.3671875,22803.08203125,45852713981,12563.818681640625,14821.89041015625,12563.818681640625,1.814980191060215,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
22794.0390625,23789.90234375,22430.60546875,23783.029296875,44171632681,12634.406162109375,14956.48314453125,12634.406162109375,1.8824018312946422,88,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23781.974609375,24024.490234375,22802.646484375,23241.345703125,51146161904,12702.3444921875,15082.08822265625,12702.3444921875,1.8296894496460436,93,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23240.203125,23768.337890625,22777.59765625,23735.94921875,41080759713,12772.229975585937,15211.478203125,12772.229975585937,1.858402899424859,86,Extreme Greed,0.730544547694275,1.5859624113971147,sell
23733.5703125,24710.1015625,23463.673828125,24664.791015625,42068395846,12846.696484375,15348.377060546874,12846.696484375,1.9199325714298574,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
24677.015625,26718.0703125,24522.689453125,26437.037109375,48332647295,12929.903168945313,15503.257529296876,12929.903168945313,2.044643085407689,93,Extreme Greed,0.730544547694275,1.5859624113971147,sell
26439.373046875,28288.83984375,25922.76953125,26272.294921875,66479895605,13011.914169921874,15656.534619140624,13011.914169921874,2.019095313632302,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
26280.822265625,27389.111328125,26207.640625,27084.80859375,49056742893,13100.729306640626,15816.43923828125,13100.729306640626,2.06742754237514,92,Extreme Greed,0.730544547694275,1.5859624113971147,sell
27081.810546875,27370.720703125,25987.298828125,27362.4375,45265946774,13190.137275390625,15980.6808984375,13190.137275390625,2.0744619201993606,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
27360.08984375,28937.740234375,27360.08984375,28840.953125,51287442704,13286.965654296875,16164.46783203125,13286.965654296875,2.1706199801662853,91,Extreme Greed,0.730544547694275,1.5859624113971147,sell
28841.57421875,29244.876953125,28201.9921875,29001.720703125,46754964848,13385.040317382813,16349.100439453125,13385.040317382813,2.166726436039285,95,Extreme Greed,0.730544547694275,1.5859624113971147,sell
28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359,13484.657568359375,16540.38009765625,13484.657568359375,2.178338767213044,94,Extreme Greed,0.730544547694275,1.5859624113971147,sell
